alert_id,incident_id,timestamp,last_seen,duration_minutes,event_count,username,source_ip,affected_hosts,threat_type,triggered_indicators,triggered_rule_ids,mitre_techniques,ml_anomaly_score,ml_tier,rule_score,ml_bonus,risk_score,severity,status,recommended_response,label,scenarios
ALT-000401,INC-000401,2024-01-02 11:28:38,2024-01-02 12:36:38,68.0,5,employee39,10.20.0.40,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.006315,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000402,INC-000402,2024-01-02 12:14:04,2024-01-02 12:39:04,25.0,3,admin01,10.30.0.1,"file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.010302,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000403,INC-000403,2024-01-02 12:44:23,2024-01-02 13:17:23,33.0,3,employee18,10.20.0.19,"mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.018575,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000404,INC-000404,2024-01-02 12:56:41,2024-01-02 13:28:41,32.0,3,employee10,10.20.0.11,"file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.012129,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000405,INC-000405,2024-01-03 08:03:17,2024-01-03 10:57:53,174.6,19,employee09,10.20.0.10,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.010138,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000406,INC-000406,2024-01-03 08:12:52,2024-01-03 09:29:40,76.8,9,employee04,10.20.0.5,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.026562,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000407,INC-000407,2024-01-03 08:16:34,2024-01-03 11:19:48,183.23,12,employee05,10.20.0.6,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.013817,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000408,INC-000408,2024-01-03 08:23:12,2024-01-03 10:37:22,134.17,9,employee11,10.20.0.12,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.010199,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000409,INC-000409,2024-01-03 08:39:21,2024-01-03 09:44:17,64.93,6,employee23,10.20.0.24,"file-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.033644,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000410,INC-000410,2024-01-03 09:15:10,2024-01-03 10:42:56,87.77,11,employee07,10.20.0.8,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.002093,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000411,INC-000411,2024-01-03 09:47:58,2024-01-03 10:35:58,48.0,4,employee03,10.20.0.4,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.022338,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000412,INC-000412,2024-01-03 09:49:38,2024-01-03 11:26:28,96.83,10,employee16,10.20.0.17,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.021618,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000413,INC-000413,2024-01-03 09:51:39,2024-01-03 11:17:02,85.38,10,employee21,10.20.0.22,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.010598,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000414,INC-000414,2024-01-03 11:03:52,2024-01-03 12:52:31,108.65,8,employee22,10.20.0.23,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.017499,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000415,INC-000415,2024-01-03 11:26:56,2024-01-03 11:42:56,16.0,3,employee38,10.20.0.39,"mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.000679,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000416,INC-000416,2024-01-03 11:55:19,2024-01-03 12:30:19,35.0,3,admin05,10.30.0.5,"mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.030822,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000417,INC-000417,2024-01-03 11:57:32,2024-01-03 12:43:32,46.0,4,employee32,10.20.0.33,"mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.024839,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000418,INC-000418,2024-01-03 12:06:10,2024-01-03 12:51:10,45.0,4,employee19,10.20.0.20,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.024488,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000419,INC-000419,2024-01-04 08:02:37,2024-01-04 09:02:37,60.0,8,employee39,10.20.0.40,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.022237,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000420,INC-000420,2024-01-04 08:39:23,2024-01-04 09:40:48,61.42,12,employee34,10.20.0.35,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.002902,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000421,INC-000421,2024-01-04 08:51:23,2024-01-04 10:11:33,80.17,8,employee18,10.20.0.19,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.027383,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000422,INC-000422,2024-01-04 08:55:18,2024-01-04 09:28:18,33.0,3,employee23,10.20.0.24,"mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.029326,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000423,INC-000423,2024-01-04 09:08:54,2024-01-04 09:44:54,36.0,3,employee13,10.20.0.14,"file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.032155,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000424,INC-000424,2024-01-04 09:43:03,2024-01-04 11:12:14,89.18,13,employee28,10.20.0.29,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.011519,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000425,INC-000425,2024-01-04 09:48:07,2024-01-04 12:11:46,143.65,12,employee17,10.20.0.18,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.008636,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000426,INC-000426,2024-01-04 09:58:01,2024-01-04 10:57:01,59.0,4,employee20,10.20.0.21,"file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.005474,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000427,INC-000427,2024-01-04 09:58:28,2024-01-04 10:30:28,32.0,5,admin02,10.30.0.2,"backup-server-01,file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.032087,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000428,INC-000428,2024-01-04 10:17:14,2024-01-04 11:20:14,63.0,5,employee35,10.20.0.36,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.006977,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000429,INC-000429,2024-01-04 10:26:22,2024-01-04 11:21:22,55.0,5,admin03,10.30.0.3,"backup-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.004818,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000430,INC-000430,2024-01-04 10:54:29,2024-01-04 12:43:42,109.22,14,employee09,10.20.0.10,"file-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.039713,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000431,INC-000431,2024-01-04 11:09:16,2024-01-04 11:46:16,37.0,3,employee16,10.20.0.17,"hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.003423,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000432,INC-000432,2024-01-04 12:50:04,2024-01-04 13:08:04,18.0,3,admin04,10.30.0.4,"file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.03115,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000433,INC-000433,2024-01-05 08:07:23,2024-01-05 10:00:02,112.65,12,employee34,10.20.0.35,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.00123,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000434,INC-000434,2024-01-05 08:22:18,2024-01-05 09:17:18,55.0,7,employee04,10.20.0.5,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.029823,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000435,INC-000435,2024-01-05 08:43:35,2024-01-05 09:26:43,43.13,8,employee16,10.20.0.17,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.015694,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000436,INC-000436,2024-01-05 08:47:25,2024-01-05 11:54:08,186.72,19,employee15,10.20.0.16,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,2.6e-05,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000437,INC-000437,2024-01-05 09:15:18,2024-01-05 10:08:18,53.0,4,admin03,10.30.0.3,"backup-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.037372,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000438,INC-000438,2024-01-05 09:49:44,2024-01-05 11:38:03,108.32,8,employee23,10.20.0.24,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.01854,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000439,INC-000439,2024-01-05 09:55:16,2024-01-05 12:10:48,135.53,8,employee39,10.20.0.40,"mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.030088,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000440,INC-000440,2024-01-05 10:15:54,2024-01-05 12:09:28,113.57,10,employee24,10.20.0.25,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.001109,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000441,INC-000441,2024-01-05 10:20:47,2024-01-05 12:04:41,103.9,8,employee35,10.20.0.36,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.010428,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000442,INC-000442,2024-01-05 11:35:20,2024-01-05 11:59:20,24.0,3,employee11,10.20.0.12,"hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.022586,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000443,INC-000443,2024-01-05 11:45:54,2024-01-05 12:18:54,33.0,4,employee26,10.20.0.27,"mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.003941,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000444,INC-000444,2024-01-06 08:47:28,2024-01-06 11:30:29,163.02,19,employee17,10.20.0.18,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.011814,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000445,INC-000445,2024-01-06 09:03:13,2024-01-06 09:42:13,39.0,4,admin05,10.30.0.5,"app-server-01,backup-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.012744,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000446,INC-000446,2024-01-06 09:18:22,2024-01-06 09:57:22,39.0,4,employee18,10.20.0.19,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.029773,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000447,INC-000447,2024-01-06 09:18:46,2024-01-06 09:48:46,30.0,3,employee02,10.20.0.3,"mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.031805,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000448,INC-000448,2024-01-06 09:19:31,2024-01-06 09:38:31,19.0,4,admin03,10.30.0.3,"app-server-01,backup-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.04294,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000449,INC-000449,2024-01-06 09:20:37,2024-01-06 11:59:16,158.65,15,employee06,10.20.0.7,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.002927,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000450,INC-000450,2024-01-06 09:30:28,2024-01-06 10:10:28,40.0,4,employee25,10.20.0.26,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.000113,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000451,INC-000451,2024-01-06 09:55:38,2024-01-06 10:35:38,40.0,5,employee08,10.20.0.9,"file-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.03268,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000452,INC-000452,2024-01-06 10:17:08,2024-01-06 12:06:53,109.75,10,employee19,10.20.0.20,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.001855,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000453,INC-000453,2024-01-06 10:34:38,2024-01-06 11:19:38,45.0,4,admin03,10.30.0.3,"backup-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.043647,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000454,INC-000454,2024-01-06 10:52:47,2024-01-06 12:11:47,79.0,5,employee26,10.20.0.27,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.023069,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000455,INC-000455,2024-01-06 11:28:01,2024-01-06 12:50:01,82.0,5,employee28,10.20.0.29,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.016718,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000456,INC-000456,2024-01-06 11:33:47,2024-01-06 11:49:47,16.0,3,employee01,10.20.0.2,"file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.019438,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000457,INC-000457,2024-01-06 12:01:47,2024-01-06 12:50:47,49.0,3,admin05,10.30.0.5,"db-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.013384,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000458,INC-000458,2024-01-06 12:13:35,2024-01-06 13:10:35,57.0,5,employee24,10.20.0.25,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.027446,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000459,INC-000459,2024-01-07 08:05:05,2024-01-07 09:09:26,64.35,9,employee05,10.20.0.6,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.007851,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000460,INC-000460,2024-01-07 08:10:00,2024-01-07 11:33:59,203.98,20,employee31,10.20.0.32,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.001315,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000461,INC-000461,2024-01-07 08:17:28,2024-01-07 10:11:39,114.18,11,employee12,10.20.0.13,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.017529,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000462,INC-000462,2024-01-07 09:35:12,2024-01-07 09:54:12,19.0,5,employee20,10.20.0.21,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.032109,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000463,INC-000463,2024-01-07 10:21:38,2024-01-07 11:02:38,41.0,3,employee30,10.20.0.31,"hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.032002,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000464,INC-000464,2024-01-07 11:01:50,2024-01-07 12:06:50,65.0,4,employee27,10.20.0.28,"file-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.027676,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
