event_id,timestamp,username,source_ip,destination_host,event_type,rule_id,rule_name,evidence,risk_points,mitre,label
EVT-006331,2024-01-20 00:56:47,admin03,192.0.2.245,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-185',10,T1078 - Valid Accounts,1
EVT-006332,2024-01-20 00:57:23,admin03,192.0.2.245,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-185',10,T1078 - Valid Accounts,1
EVT-006333,2024-01-20 00:57:51,admin03,192.0.2.245,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-185',10,T1078 - Valid Accounts,1
EVT-006334,2024-01-20 00:58:01,admin03,192.0.2.245,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-185',10,T1078 - Valid Accounts,1
EVT-006335,2024-01-20 00:58:43,admin03,192.0.2.245,vpn-gateway,login,R1,Multiple Failed Logins,5 failed logins for 'admin03' in the last 15 min,15,T1110 - Brute Force,1
EVT-006335,2024-01-20 00:58:43,admin03,192.0.2.245,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-185',10,T1078 - Valid Accounts,1
EVT-006336,2024-01-20 00:58:48,admin03,192.0.2.245,vpn-gateway,login,R1,Multiple Failed Logins,6 failed logins for 'admin03' in the last 15 min,15,T1110 - Brute Force,1
EVT-006336,2024-01-20 00:58:48,admin03,192.0.2.245,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-185',10,T1078 - Valid Accounts,1
EVT-006337,2024-01-20 00:59:48,admin03,192.0.2.245,vpn-gateway,login,R1,Multiple Failed Logins,6 failed logins for 'admin03' in the last 15 min,15,T1110 - Brute Force,1
EVT-006337,2024-01-20 00:59:48,admin03,192.0.2.245,vpn-gateway,login,R2,Unusual Login Time,Successful login at 00:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-006337,2024-01-20 00:59:48,admin03,192.0.2.245,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-185',10,T1078 - Valid Accounts,1
EVT-006338,2024-01-20 01:21:54,employee18,192.0.2.227,vpn-gateway,login,R2,Unusual Login Time,Successful login at 01:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-006338,2024-01-20 01:21:54,employee18,192.0.2.227,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-412',10,T1078 - Valid Accounts,1
EVT-006347,2024-01-20 01:41:50,employee26,198.51.100.149,mfa-service,mfa_event,R4,New MFA Device Registered,A new MFA device was registered for this account,20,T1098.005 - Account Manipulation: Device Registration,1
EVT-006348,2024-01-20 01:42:50,employee26,198.51.100.149,vpn-gateway,login,R2,Unusual Login Time,Successful login at 01:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-006348,2024-01-20 01:42:50,employee26,198.51.100.149,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-1026',10,T1078 - Valid Accounts,1
EVT-006354,2024-01-20 02:36:21,employee16,203.0.113.174,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-428',10,T1078 - Valid Accounts,1
EVT-006356,2024-01-20 02:37:02,employee16,203.0.113.174,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-428',10,T1078 - Valid Accounts,1
EVT-006357,2024-01-20 02:37:45,employee16,203.0.113.174,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-428',10,T1078 - Valid Accounts,1
EVT-006358,2024-01-20 02:38:44,employee16,203.0.113.174,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-428',10,T1078 - Valid Accounts,1
EVT-006360,2024-01-20 02:39:25,employee16,203.0.113.174,vpn-gateway,login,R1,Multiple Failed Logins,5 failed logins for 'employee16' in the last 15 min,15,T1110 - Brute Force,1
EVT-006360,2024-01-20 02:39:25,employee16,203.0.113.174,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-428',10,T1078 - Valid Accounts,1
EVT-006361,2024-01-20 02:40:29,employee16,203.0.113.174,vpn-gateway,login,R1,Multiple Failed Logins,6 failed logins for 'employee16' in the last 15 min,15,T1110 - Brute Force,1
EVT-006361,2024-01-20 02:40:29,employee16,203.0.113.174,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-428',10,T1078 - Valid Accounts,1
EVT-006362,2024-01-20 02:41:06,employee16,203.0.113.174,vpn-gateway,login,R1,Multiple Failed Logins,7 failed logins for 'employee16' in the last 15 min,15,T1110 - Brute Force,1
EVT-006362,2024-01-20 02:41:06,employee16,203.0.113.174,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-428',10,T1078 - Valid Accounts,1
EVT-006363,2024-01-20 02:41:45,employee25,192.0.2.134,mfa-service,mfa_event,R4,New MFA Device Registered,A new MFA device was registered for this account,20,T1098.005 - Account Manipulation: Device Registration,1
EVT-006364,2024-01-20 02:42:06,employee16,203.0.113.174,vpn-gateway,login,R1,Multiple Failed Logins,8 failed logins for 'employee16' in the last 15 min,15,T1110 - Brute Force,1
EVT-006364,2024-01-20 02:42:06,employee16,203.0.113.174,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-428',10,T1078 - Valid Accounts,1
EVT-006365,2024-01-20 02:42:45,employee25,192.0.2.134,vpn-gateway,login,R2,Unusual Login Time,Successful login at 02:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-006365,2024-01-20 02:42:45,employee25,192.0.2.134,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-1025',10,T1078 - Valid Accounts,1
EVT-006366,2024-01-20 02:43:06,employee16,203.0.113.174,vpn-gateway,login,R1,Multiple Failed Logins,8 failed logins for 'employee16' in the last 15 min,15,T1110 - Brute Force,1
EVT-006366,2024-01-20 02:43:06,employee16,203.0.113.174,vpn-gateway,login,R2,Unusual Login Time,Successful login at 02:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-006366,2024-01-20 02:43:06,employee16,203.0.113.174,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-428',10,T1078 - Valid Accounts,1
EVT-006370,2024-01-20 02:50:06,employee16,203.0.113.174,mfa-service,mfa_event,R4,New MFA Device Registered,A new MFA device was registered for this account,20,T1098.005 - Account Manipulation: Device Registration,1
EVT-006371,2024-01-20 02:52:06,employee16,203.0.113.174,admin-portal,privilege_change,R5,Privilege Escalation,Privilege escalation to 'admin' via 'privilege_change' on 'admin-portal',20,T1098 - Account Manipulation,1
EVT-006372,2024-01-20 02:53:06,employee16,203.0.113.174,hr-portal,process_start,R8,Credential-Access Activity,Simulated credential-access activity: process 'sim_credential_access_tool' on 'hr-portal',25,T1003 - OS Credential Dumping,1
EVT-006373,2024-01-20 02:54:14,employee16,203.0.113.174,app-server-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 5 distinct hosts by 'employee16' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-006374,2024-01-20 02:54:58,employee16,203.0.113.174,hr-portal,server_access,R6,Multiple Host Access (Lateral Movement),Access to 5 distinct hosts by 'employee16' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-006375,2024-01-20 02:55:41,employee16,203.0.113.174,db-server-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 6 distinct hosts by 'employee16' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-006376,2024-01-20 02:56:42,employee16,203.0.113.174,backup-server-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 7 distinct hosts by 'employee16' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-006377,2024-01-20 02:57:25,employee16,203.0.113.174,dc-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 8 distinct hosts by 'employee16' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-006385,2024-01-20 03:40:32,employee10,203.0.113.21,mfa-service,mfa_event,R4,New MFA Device Registered,A new MFA device was registered for this account,20,T1098.005 - Account Manipulation: Device Registration,1
EVT-006386,2024-01-20 03:41:32,employee10,203.0.113.21,vpn-gateway,login,R2,Unusual Login Time,Successful login at 03:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-006386,2024-01-20 03:41:32,employee10,203.0.113.21,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-1010',10,T1078 - Valid Accounts,1
EVT-006387,2024-01-20 04:28:19,admin05,10.30.0.5,vpn-gateway,login,R2,Unusual Login Time,Successful login at 04:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-006390,2024-01-20 04:31:59,admin05,10.30.0.5,backup-server-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 4 distinct hosts by 'admin05' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-006391,2024-01-20 04:32:43,admin05,10.30.0.5,dc-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 5 distinct hosts by 'admin05' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-006392,2024-01-20 04:33:28,admin05,10.30.0.5,hr-portal,server_access,R6,Multiple Host Access (Lateral Movement),Access to 6 distinct hosts by 'admin05' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-006393,2024-01-20 04:49:00,employee16,198.51.100.215,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-975',10,T1078 - Valid Accounts,1
EVT-006394,2024-01-20 04:50:04,employee16,198.51.100.215,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-975',10,T1078 - Valid Accounts,1
EVT-006395,2024-01-20 04:51:17,employee16,198.51.100.215,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-975',10,T1078 - Valid Accounts,1
EVT-006396,2024-01-20 04:52:07,employee16,198.51.100.215,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-975',10,T1078 - Valid Accounts,1
EVT-006397,2024-01-20 04:53:07,employee16,198.51.100.215,vpn-gateway,login,R2,Unusual Login Time,Successful login at 04:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-006397,2024-01-20 04:53:07,employee16,198.51.100.215,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-975',10,T1078 - Valid Accounts,1
EVT-006401,2024-01-20 04:59:07,employee16,198.51.100.215,mfa-service,mfa_event,R4,New MFA Device Registered,A new MFA device was registered for this account,20,T1098.005 - Account Manipulation: Device Registration,1
EVT-006402,2024-01-20 05:01:07,employee16,198.51.100.215,admin-portal,privilege_change,R5,Privilege Escalation,Privilege escalation to 'admin' via 'privilege_change' on 'admin-portal',20,T1098 - Account Manipulation,1
EVT-006403,2024-01-20 05:02:07,employee16,198.51.100.215,file-server-01,process_start,R8,Credential-Access Activity,Simulated credential-access activity: process 'sim_credential_access_tool' on 'file-server-01',25,T1003 - OS Credential Dumping,1
EVT-006404,2024-01-20 05:03:30,employee16,198.51.100.215,file-server-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 4 distinct hosts by 'employee16' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-006405,2024-01-20 05:04:32,employee16,198.51.100.215,db-server-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 5 distinct hosts by 'employee16' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-006406,2024-01-20 05:05:58,employee16,198.51.100.215,app-server-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 6 distinct hosts by 'employee16' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-006407,2024-01-20 05:07:02,employee16,198.51.100.215,backup-server-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 7 distinct hosts by 'employee16' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-006408,2024-01-20 05:08:30,employee16,198.51.100.215,dc-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 7 distinct hosts by 'employee16' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-006409,2024-01-20 05:12:44,employee37,10.20.0.38,vpn-gateway,login,R2,Unusual Login Time,Successful login at 05:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-006412,2024-01-20 05:16:24,employee37,10.20.0.38,hr-portal,server_access,R6,Multiple Host Access (Lateral Movement),Access to 4 distinct hosts by 'employee37' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-006413,2024-01-20 05:17:13,employee37,10.20.0.38,file-server-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 5 distinct hosts by 'employee37' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-006414,2024-01-20 05:18:11,employee37,10.20.0.38,mail-server-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 6 distinct hosts by 'employee37' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-006706,2024-01-21 02:13:25,employee34,203.0.113.150,admin-portal,account_creation,R5,Privilege Escalation,Privilege escalation to 'admin' via 'account_creation' on 'admin-portal',20,T1098 - Account Manipulation,1
EVT-006706,2024-01-21 02:13:25,employee34,203.0.113.150,admin-portal,account_creation,R7,New Privileged Account Created,New privileged account created on 'admin-portal' by 'employee34',25,T1136.001 - Create Account: Local Account,1
EVT-006707,2024-01-21 02:14:25,svc_ops78,203.0.113.150,vpn-gateway,login,R2,Unusual Login Time,Successful login at 02:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-006709,2024-01-21 02:36:46,employee02,192.0.2.40,vpn-gateway,login,R2,Unusual Login Time,Successful login at 02:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-006709,2024-01-21 02:36:46,employee02,192.0.2.40,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-706',10,T1078 - Valid Accounts,1
EVT-006712,2024-01-21 03:04:09,employee11,10.20.0.12,vpn-gateway,login,R2,Unusual Login Time,Successful login at 03:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-006713,2024-01-21 03:07:09,employee11,10.20.0.12,admin-portal,privilege_change,R5,Privilege Escalation,Privilege escalation to 'admin' via 'privilege_change' on 'admin-portal',20,T1098 - Account Manipulation,1
EVT-006715,2024-01-21 04:03:51,employee01,10.20.0.2,vpn-gateway,login,R2,Unusual Login Time,Successful login at 04:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-006718,2024-01-21 04:07:48,employee01,10.20.0.2,file-server-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 4 distinct hosts by 'employee01' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-006719,2024-01-21 04:09:27,employee01,10.20.0.2,app-server-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 5 distinct hosts by 'employee01' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-006720,2024-01-21 04:11:01,employee01,10.20.0.2,db-server-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 6 distinct hosts by 'employee01' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-006721,2024-01-21 04:24:24,employee20,198.51.100.50,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-232',10,T1078 - Valid Accounts,1
EVT-006722,2024-01-21 04:24:52,employee20,198.51.100.50,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-232',10,T1078 - Valid Accounts,1
EVT-006723,2024-01-21 04:25:04,employee20,198.51.100.50,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-232',10,T1078 - Valid Accounts,1
EVT-006724,2024-01-21 04:25:35,employee20,198.51.100.50,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-232',10,T1078 - Valid Accounts,1
EVT-006725,2024-01-21 04:25:46,employee20,198.51.100.50,vpn-gateway,login,R1,Multiple Failed Logins,5 failed logins for 'employee20' in the last 15 min,15,T1110 - Brute Force,1
EVT-006725,2024-01-21 04:25:46,employee20,198.51.100.50,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-232',10,T1078 - Valid Accounts,1
EVT-006726,2024-01-21 04:25:55,employee20,198.51.100.50,vpn-gateway,login,R1,Multiple Failed Logins,6 failed logins for 'employee20' in the last 15 min,15,T1110 - Brute Force,1
EVT-006726,2024-01-21 04:25:55,employee20,198.51.100.50,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-232',10,T1078 - Valid Accounts,1
EVT-006727,2024-01-21 04:26:17,employee20,198.51.100.50,vpn-gateway,login,R1,Multiple Failed Logins,7 failed logins for 'employee20' in the last 15 min,15,T1110 - Brute Force,1
EVT-006727,2024-01-21 04:26:17,employee20,198.51.100.50,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-232',10,T1078 - Valid Accounts,1
EVT-006728,2024-01-21 04:26:30,employee20,198.51.100.50,vpn-gateway,login,R1,Multiple Failed Logins,8 failed logins for 'employee20' in the last 15 min,15,T1110 - Brute Force,1
